img_name,label
16789.jpg,sad
16790.jpg,angry
16791.jpg,sad
16792.jpg,angry
16793.jpg,angry
16794.jpg,fear
16795.jpg,neutral
16796.jpg,happy
16797.jpg,neutral
16798.jpg,sad
16799.jpg,neutral
16800.jpg,fear
16801.jpg,disgust
16802.jpg,happy
16803.jpg,happy
16804.jpg,fear
16805.jpg,angry
16806.jpg,happy
16807.jpg,neutral
16808.jpg,neutral
16809.jpg,sad
16810.jpg,neutral
16811.jpg,surprise
16812.jpg,angry
16813.jpg,neutral
16814.jpg,happy
16815.jpg,angry
16816.jpg,happy
16817.jpg,sad
16818.jpg,fear
16819.jpg,angry
16820.jpg,happy
16821.jpg,neutral
16822.jpg,neutral
16823.jpg,sad
16824.jpg,neutral
16825.jpg,fear
16826.jpg,happy
16827.jpg,happy
16828.jpg,sad
16829.jpg,sad
16830.jpg,sad
16831.jpg,happy
16832.jpg,angry
16833.jpg,sad
16834.jpg,neutral
16835.jpg,happy
16836.jpg,happy
16837.jpg,neutral
16838.jpg,neutral
16839.jpg,neutral
16840.jpg,happy
16841.jpg,neutral
16842.jpg,fear
16843.jpg,angry
16844.jpg,neutral
16845.jpg,angry
16846.jpg,fear
16847.jpg,happy
16848.jpg,fear
16849.jpg,angry
16850.jpg,surprise
16851.jpg,sad
16852.jpg,happy
16853.jpg,sad
16854.jpg,neutral
16855.jpg,neutral
16856.jpg,angry
16857.jpg,surprise
16858.jpg,sad
16859.jpg,happy
16860.jpg,fear
16861.jpg,neutral
16862.jpg,happy
16863.jpg,happy
16864.jpg,happy
16865.jpg,sad
16866.jpg,happy
16867.jpg,sad
16868.jpg,neutral
16869.jpg,sad
16870.jpg,neutral
16871.jpg,angry
16872.jpg,surprise
16873.jpg,angry
16874.jpg,neutral
16875.jpg,fear
16876.jpg,surprise
16877.jpg,angry
16878.jpg,happy
16879.jpg,happy
16880.jpg,happy
16881.jpg,sad
16882.jpg,happy
16883.jpg,neutral
16884.jpg,happy
16885.jpg,sad
16886.jpg,surprise
16887.jpg,disgust
16888.jpg,fear
16889.jpg,sad
16890.jpg,surprise
16891.jpg,happy
16892.jpg,happy
16893.jpg,surprise
16894.jpg,fear
16895.jpg,happy
16896.jpg,happy
16897.jpg,neutral
16898.jpg,neutral
16899.jpg,surprise
16900.jpg,sad
16901.jpg,fear
16902.jpg,surprise
16903.jpg,surprise
16904.jpg,neutral
16905.jpg,happy
16906.jpg,sad
16907.jpg,happy
16908.jpg,fear
16909.jpg,sad
16910.jpg,happy
16911.jpg,disgust
16912.jpg,neutral
16913.jpg,happy
16914.jpg,happy
16915.jpg,sad
16916.jpg,neutral
16917.jpg,sad
16918.jpg,neutral
16919.jpg,sad
16920.jpg,happy
16921.jpg,fear
16922.jpg,neutral
16923.jpg,happy
16924.jpg,fear
16925.jpg,neutral
16926.jpg,surprise
16927.jpg,angry
16928.jpg,happy
16929.jpg,happy
16930.jpg,surprise
16931.jpg,happy
16932.jpg,neutral
16933.jpg,happy
16934.jpg,surprise
16935.jpg,fear
16936.jpg,fear
16937.jpg,surprise
16938.jpg,surprise
16939.jpg,happy
16940.jpg,happy
16941.jpg,fear
16942.jpg,sad
16943.jpg,sad
16944.jpg,happy
16945.jpg,happy
16946.jpg,fear
16947.jpg,angry
16948.jpg,sad
16949.jpg,fear
16950.jpg,happy
16951.jpg,sad
16952.jpg,happy
16953.jpg,neutral
16954.jpg,happy
16955.jpg,happy
16956.jpg,fear
16957.jpg,neutral
16958.jpg,sad
16959.jpg,surprise
16960.jpg,sad
16961.jpg,surprise
16962.jpg,happy
16963.jpg,fear
16964.jpg,happy
16965.jpg,fear
16966.jpg,happy
16967.jpg,angry
16968.jpg,happy
16969.jpg,angry
16970.jpg,surprise
16971.jpg,sad
16972.jpg,sad
16973.jpg,angry
16974.jpg,happy
16975.jpg,surprise
16976.jpg,sad
16977.jpg,neutral
16978.jpg,fear
16979.jpg,angry
16980.jpg,neutral
16981.jpg,happy
16982.jpg,fear
16983.jpg,fear
16984.jpg,sad
16985.jpg,angry
16986.jpg,neutral
16987.jpg,sad
16988.jpg,disgust
16989.jpg,neutral
16990.jpg,sad
16991.jpg,fear
16992.jpg,sad
16993.jpg,happy
16994.jpg,happy
16995.jpg,angry
16996.jpg,fear
16997.jpg,happy
16998.jpg,neutral
16999.jpg,surprise
17000.jpg,sad
17001.jpg,sad
17002.jpg,happy
17003.jpg,surprise
17004.jpg,fear
17005.jpg,disgust
17006.jpg,angry
17007.jpg,surprise
17008.jpg,angry
17009.jpg,neutral
17010.jpg,angry
17011.jpg,angry
17012.jpg,happy
17013.jpg,neutral
17014.jpg,surprise
17015.jpg,sad
17016.jpg,sad
17017.jpg,happy
17018.jpg,sad
17019.jpg,fear
17020.jpg,angry
17021.jpg,fear
17022.jpg,fear
17023.jpg,surprise
17024.jpg,sad
17025.jpg,happy
17026.jpg,happy
17027.jpg,happy
17028.jpg,surprise
17029.jpg,neutral
17030.jpg,neutral
17031.jpg,neutral
17032.jpg,fear
17033.jpg,angry
17034.jpg,surprise
17035.jpg,sad
17036.jpg,fear
17037.jpg,surprise
17038.jpg,neutral
17039.jpg,sad
17040.jpg,neutral
17041.jpg,happy
17042.jpg,sad
17043.jpg,fear
17044.jpg,neutral
17045.jpg,happy
17046.jpg,surprise
17047.jpg,neutral
17048.jpg,angry
17049.jpg,happy
17050.jpg,sad
17051.jpg,sad
17052.jpg,happy
17053.jpg,sad
17054.jpg,happy
17055.jpg,fear
17056.jpg,sad
17057.jpg,neutral
17058.jpg,happy
17059.jpg,sad
17060.jpg,fear
17061.jpg,fear
17062.jpg,sad
17063.jpg,fear
17064.jpg,happy
17065.jpg,neutral
17066.jpg,fear
17067.jpg,happy
17068.jpg,surprise
17069.jpg,angry
17070.jpg,neutral
17071.jpg,surprise
17072.jpg,happy
17073.jpg,angry
17074.jpg,angry
17075.jpg,happy
17076.jpg,happy
17077.jpg,sad
17078.jpg,happy
17079.jpg,sad
17080.jpg,neutral
17081.jpg,angry
17082.jpg,fear
17083.jpg,surprise
17084.jpg,fear
17085.jpg,neutral
17086.jpg,sad
17087.jpg,angry
17088.jpg,neutral
17089.jpg,sad
17090.jpg,disgust
17091.jpg,happy
17092.jpg,fear
17093.jpg,neutral
17094.jpg,neutral
17095.jpg,surprise
17096.jpg,sad
17097.jpg,surprise
17098.jpg,happy
17099.jpg,happy
17100.jpg,happy
17101.jpg,neutral
17102.jpg,fear
17103.jpg,happy
17104.jpg,happy
17105.jpg,sad
17106.jpg,fear
17107.jpg,surprise
17108.jpg,surprise
17109.jpg,fear
17110.jpg,fear
17111.jpg,fear
17112.jpg,sad
17113.jpg,sad
17114.jpg,angry
17115.jpg,neutral
17116.jpg,fear
17117.jpg,fear
17118.jpg,sad
17119.jpg,fear
17120.jpg,happy
17121.jpg,neutral
17122.jpg,surprise
17123.jpg,happy
17124.jpg,neutral
17125.jpg,neutral
17126.jpg,happy
17127.jpg,fear
17128.jpg,happy
17129.jpg,neutral
17130.jpg,neutral
17131.jpg,angry
17132.jpg,happy
17133.jpg,happy
17134.jpg,neutral
17135.jpg,happy
17136.jpg,fear
17137.jpg,surprise
17138.jpg,sad
17139.jpg,surprise
17140.jpg,sad
17141.jpg,happy
17142.jpg,neutral
17143.jpg,fear
17144.jpg,surprise
17145.jpg,sad
17146.jpg,fear
17147.jpg,happy
17148.jpg,fear
17149.jpg,neutral
17150.jpg,happy
17151.jpg,angry
17152.jpg,fear
17153.jpg,happy
17154.jpg,fear
17155.jpg,sad
17156.jpg,surprise
17157.jpg,happy
17158.jpg,neutral
17159.jpg,happy
17160.jpg,happy
17161.jpg,sad
17162.jpg,surprise
17163.jpg,happy
17164.jpg,fear
17165.jpg,sad
17166.jpg,happy
17167.jpg,happy
17168.jpg,angry
17169.jpg,fear
17170.jpg,happy
17171.jpg,sad
17172.jpg,fear
17173.jpg,neutral
17174.jpg,surprise
17175.jpg,surprise
17176.jpg,fear
17177.jpg,surprise
